model,filename,tm_watertight,tm_manifold_edge_ratio,pml_edges,pml_nm_edges,pml_boundary_edges,pml_manifold_edge_ratio,pml_watertight,pml_two_manifold,pml_error,wt_match,manif_match,wt_note,manif_note
Strawb3rry,a_knight_holding_a_long_sword.glb,False,0.935300,183942.000000,0.000000,11901.000000,0.935300,False,True,,True,True,OK,OK
Strawb3rry,a_koi_fish_flying_in_the_sky.glb,False,0.954300,259754.000000,0.000000,11878.000000,0.954272,False,True,,True,True,OK,OK
Strawb3rry,a_large_blue_box.glb,False,0.950100,148172.000000,0.000000,7390.000000,0.950126,False,False,,True,True,OK,OK
Strawb3rry,a_large_open_book.glb,False,0.969500,391799.000000,0.000000,11932.000000,0.969546,False,True,,True,True,OK,OK
Strawb3rry,a_large_present_with_a_red_ribbon.glb,False,0.943600,230016.000000,0.000000,12978.000000,0.943578,False,True,,True,True,OK,OK
Strawb3rry,a_large_stone_pedestal_without_a_statue_of_a_horse_on_it.glb,False,0.921200,106014.000000,0.000000,8352.000000,0.921218,False,True,,True,True,OK,OK
Strawb3rry,a_light_shining_on_a_giraffe_in_a_street.glb,False,0.951200,110689.000000,0.000000,5402.000000,0.951197,False,True,,True,True,OK,OK
Strawb3rry,a_long-island_ice_tea_cocktail.glb,False,0.956300,183608.000000,0.000000,8026.000000,0.956287,False,True,,True,True,OK,OK
Strawb3rry,a_margarita.glb,False,0.964400,157504.000000,0.000000,5600.000000,0.964445,False,True,,True,True,OK,OK
Strawb3rry,a_metallic_blue_sphere_to_the_left_of_a_brown_cardboard_box.glb,False,0.954700,196311.000000,0.000000,8898.000000,0.954674,False,False,,True,True,OK,OK
Strawb3rry,a_milk_container_on_a_table.glb,False,0.960000,130084.000000,0.000000,5204.000000,0.959995,False,True,,True,True,OK,OK
Strawb3rry,a_monarch_butterfly.glb,False,0.953800,158006.000000,0.000000,7294.000000,0.953837,False,True,,True,True,OK,OK
Strawb3rry,a_mountain.glb,False,0.967500,427733.000000,0.000000,13897.000000,0.967510,False,True,,True,True,OK,OK
Strawb3rry,a_nerdy_bear_wearing_glasses_and_a_bowtie.glb,False,0.969100,373131.000000,0.000000,11526.000000,0.969110,False,False,,True,True,OK,OK
Strawb3rry,a_painting_of_an_ornate_treasure_chest_with_a_broad_sword_propped_up_against_it.glb,False,0.970200,414896.000000,0.000000,12358.000000,0.970214,False,True,,True,True,OK,OK
Strawb3rry,a_pair_of_headphones_on_a_statue_of_a_horse.glb,False,0.963900,391621.000000,0.000000,14138.000000,0.963899,False,True,,True,True,OK,OK
Strawb3rry,a_pickup_truck.glb,False,0.926300,523976.000000,0.000000,38596.000000,0.926340,False,True,,True,True,OK,OK
Strawb3rry,a_pig_in_a_forest.glb,False,0.947400,144790.000000,0.000000,7610.000000,0.947441,False,True,,True,True,OK,OK
Strawb3rry,a_plant.glb,False,0.949500,271909.000000,0.000000,13739.000000,0.949472,False,True,,True,True,OK,OK
Strawb3rry,a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,False,0.966600,338907.000000,0.000000,11331.000000,0.966566,False,True,,True,True,OK,OK
Strawb3rry,a_pumpkin.glb,False,0.977600,365269.000000,0.000000,8186.000000,0.977589,False,True,,True,True,OK,OK
Strawb3rry,a_rabbit_with_white_fur_and_black-tipped_ears.glb,False,0.957300,272308.000000,0.000000,11624.000000,0.957313,False,True,,True,True,OK,OK
Strawb3rry,a_red_sphere_on_top_of_a_yellow_box.glb,False,0.958600,100182.000000,0.000000,4152.000000,0.958555,False,True,,True,True,OK,OK
Strawb3rry,a_red_sports_car_on_the_road.glb,False,0.938700,206691.000000,0.000000,12678.000000,0.938662,False,True,,True,True,OK,OK
Strawb3rry,a_robot.glb,False,0.945600,321959.000000,0.000000,17512.000000,0.945608,False,True,,True,True,OK,OK
Strawb3rry,a_shoe.glb,False,0.953900,266708.000000,0.000000,12289.000000,0.953923,False,True,,True,True,OK,OK
Strawb3rry,a_small_house.glb,False,0.948400,250583.000000,0.000000,12940.000000,0.948360,False,False,,True,True,OK,OK
Strawb3rry,a_snowy_owl_standing_in_a_grassy_field.glb,False,0.967700,296183.000000,0.000000,9568.000000,0.967696,False,True,,True,True,OK,OK
Strawb3rry,a_store_front.glb,False,0.908000,518760.000000,0.000000,47718.000000,0.908015,False,False,,True,True,OK,OK
Strawb3rry,a_sunken_submarine_at_the_bottom_of_the_ocean.glb,False,0.944400,229046.000000,0.000000,12730.000000,0.944422,False,True,,True,True,OK,OK
Strawb3rry,a_sweatshirt.glb,False,0.954100,450326.000000,0.000000,20656.000000,0.954131,False,True,,True,True,OK,OK
Strawb3rry,a_thumbnail_image_of_an_ice_cream_cone.glb,False,0.963000,116883.000000,0.000000,4326.000000,0.962989,False,True,,True,True,OK,OK
Strawb3rry,a_trash_bin.glb,False,0.967400,211614.000000,0.000000,6900.000000,0.967393,False,False,,True,True,OK,OK
Strawb3rry,a_wooden_post.glb,False,0.913500,32616.000000,0.000000,2820.000000,0.913539,False,True,,True,True,OK,OK
Strawb3rry,an_abstract_painting_of_a_spaceship.glb,False,0.961000,319464.000000,0.000000,12462.000000,0.960991,False,True,,True,True,OK,OK
Strawb3rry,an_aerial_view_of_the_Great_Pyramid.glb,False,0.944900,266784.000000,0.000000,14703.000000,0.944888,False,True,,True,True,OK,OK
Strawb3rry,an_antique_chest.glb,False,0.957300,263257.000000,0.000000,11252.000000,0.957258,False,False,,True,True,OK,OK
Strawb3rry,an_antique_chest_with_three_drawers.glb,False,0.943100,225204.000000,0.000000,12810.000000,0.943118,False,False,,True,True,OK,OK
Strawb3rry,an_armchair.glb,False,0.964800,293769.000000,0.000000,10344.000000,0.964789,False,True,,True,True,OK,OK
Strawb3rry,an_avocado.glb,False,0.963400,174506.000000,0.000000,6394.000000,0.963359,False,True,,True,True,OK,OK
Strawb3rry,an_elephant.glb,False,0.955400,218293.000000,0.000000,9734.000000,0.955409,False,True,,True,True,OK,OK
Strawb3rry,an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb,False,0.964100,215915.000000,0.000000,7756.000000,0.964078,False,True,,True,True,OK,OK
Strawb3rry,an_illustration_of_a_teapot.glb,False,0.967300,168140.000000,0.000000,5500.000000,0.967289,False,True,,True,True,OK,OK
Strawb3rry,an_orange.glb,False,0.974900,311863.000000,0.000000,7814.000000,0.974944,False,True,,True,True,OK,OK
Strawb3rry,an_ornate_gold_harp.glb,False,0.957900,142428.000000,0.000000,5994.000000,0.957916,False,True,,True,True,OK,OK
Strawb3rry,an_ostrich.glb,False,0.926600,326416.000000,0.000000,23975.000000,0.926551,False,True,,True,True,OK,OK
Strawb3rry,an_owl_standing_on_a_wire.glb,False,0.953900,210840.000000,0.000000,9726.000000,0.953870,False,True,,True,True,OK,OK
Strawb3rry,artificial_intelligence.glb,False,0.933100,945041.000000,0.000000,63220.000000,0.933103,False,True,,True,True,OK,OK
Strawb3rry,beer.glb,False,0.967900,196717.000000,0.000000,6320.000000,0.967873,False,True,,True,True,OK,OK
Strawb3rry,black_hi-top_sneakers.glb,False,0.957100,507617.000000,0.000000,21778.000000,0.957098,False,True,,True,True,OK,OK
Strawb3rry,bond.glb,False,0.968900,236001.000000,0.000000,7350.000000,0.968856,False,True,,True,True,OK,OK
Strawb3rry,chair.glb,False,0.955500,165174.000000,0.000000,7350.000000,0.955501,False,True,,True,True,OK,OK
Strawb3rry,feeling.glb,False,0.947700,123309.000000,0.000000,6444.000000,0.947741,False,True,,True,True,OK,OK
Strawb3rry,insight.glb,False,0.973100,222475.000000,0.000000,5990.000000,0.973076,False,True,,True,True,OK,OK
Strawb3rry,life.glb,False,0.970000,268797.000000,0.000000,8076.000000,0.969955,False,True,,True,True,OK,OK
Strawb3rry,metal.glb,False,0.955900,655522.000000,0.000000,28880.000000,0.955944,False,True,,True,True,OK,OK
Strawb3rry,molecule.glb,False,0.967700,293278.000000,0.000000,9464.000000,0.967730,False,True,,True,True,OK,OK
Strawberrry,A_cartoon_house_with_red_roof.glb,False,0.785200,97474.000000,0.000000,20936.000000,0.785215,False,False,,True,True,OK,OK
Strawberrry,A_castle_made_of_cardboard.glb,False,0.711900,103614.000000,0.000000,29850.000000,0.711912,False,False,,True,True,OK,OK
Strawberrry,A_heart_made_of_wood.glb,False,0.903600,28916.000000,0.000000,2788.000000,0.903583,False,False,,True,True,OK,OK
Strawberrry,A_photo_of_a_Japanese_Porcelain_Imari_vase_on_the_ground_below_a_wooden_chair.glb,False,0.762600,34684.000000,0.000000,8234.000000,0.762599,False,True,,True,True,OK,OK
Strawberrry,A_photo_of_a_Ming_Dynasty_vase_on_a_leather_topped_table.glb,False,0.774500,36114.000000,0.000000,8142.000000,0.774547,False,False,,True,True,OK,OK
Strawberrry,A_photograph_of_a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,False,0.834800,91405.000000,0.000000,15104.000000,0.834757,False,False,,True,True,OK,OK
Strawberrry,A_rhino_beetle_this_size_of_a_tank_grapples_a_real_life_passenger_airplane_on_the_tarmac.glb,False,0.770000,96368.000000,0.000000,22162.000000,0.770027,False,False,,True,True,OK,OK
Strawberrry,Anubis_wearing_sunglasses_and_sitting_astride_a_hog_motorcyle.glb,False,0.607400,39663.000000,0.000000,15570.000000,0.607443,False,False,,True,True,OK,OK
Strawberrry,The_Oriental_Pearl.glb,False,0.733700,28185.000000,0.000000,7506.000000,0.733688,False,False,,True,True,OK,OK
Strawberrry,a_Christmas_tree.glb,False,0.541500,44119.000000,0.000000,20228.000000,0.541513,False,False,,True,True,OK,OK
Strawberrry,a_baby_penguin.glb,False,0.830300,33004.000000,0.000000,5600.000000,0.830324,False,False,,True,True,OK,OK
Strawberrry,a_baby_penguin_wearing_a_blue_hat.glb,False,0.763400,33604.000000,0.000000,7952.000000,0.763362,False,False,,True,True,OK,OK
Strawberrry,a_ball.glb,False,0.928200,93246.000000,0.000000,6696.000000,0.928190,False,False,,True,True,OK,OK
Strawberrry,a_bamboo_ladder.glb,False,0.792100,93537.000000,0.000000,19446.000000,0.792104,False,False,,True,True,OK,OK
Strawberrry,a_barred_owl_peeking_out_from_dense_tree_branches.glb,False,0.851800,86540.000000,0.000000,12826.000000,0.851791,False,False,,True,True,OK,OK
Strawberrry,a_bird.glb,False,0.789300,33400.000000,0.000000,7037.000000,0.789311,False,False,,True,True,OK,OK
Strawberrry,a_black_baseball_hat.glb,False,0.885000,92084.000000,0.000000,10588.000000,0.885018,False,False,,True,True,OK,OK
Strawberrry,a_black_t-shirt_with_the_peace_sign_on_it.glb,False,0.833800,95319.000000,0.000000,15846.000000,0.833758,False,False,,True,True,OK,OK
Strawberrry,a_bloody_mary_cocktail.glb,False,0.750900,103388.000000,0.000000,25753.000000,0.750909,False,False,,True,True,OK,OK
Strawberrry,a_blue_t-shirt_with_a_dinosaur_on_it.glb,False,0.743100,30723.000000,3.000000,7891.000000,0.743059,False,False,,True,True,OK,OK
Strawberrry,a_boat.glb,False,0.794800,100966.000000,0.000000,20714.000000,0.794842,False,False,,True,True,OK,OK
Strawberrry,a_bookshelf_with_ten_books_stacked_vertically.glb,False,0.837900,101435.000000,0.000000,16438.000000,0.837945,False,False,,True,True,OK,OK
Strawberrry,a_bowl.glb,False,0.903700,27985.000000,0.000000,2696.000000,0.903663,False,True,,True,True,OK,OK
Strawberrry,a_bundle_of_blue_and_yellow_flowers_in_a_vase.glb,False,0.690100,122286.000000,0.000000,37899.000000,0.690079,False,False,,True,True,OK,OK
Strawberrry,a_capybara_made_of_voxels_sitting_in_a_field.glb,False,0.743900,33685.000000,3.000000,8625.000000,0.743862,False,False,,True,True,OK,OK
Strawberrry,a_cardboard_spaceship.glb,False,0.837600,91934.000000,0.000000,14926.000000,0.837644,False,False,,True,True,OK,OK
Strawberrry,a_cat.glb,False,0.791600,32050.000000,0.000000,6680.000000,0.791576,False,False,,True,True,OK,OK
Strawberrry,a_cat_statue.glb,False,0.870600,30689.000000,0.000000,3970.000000,0.870638,False,True,,True,True,OK,OK
Strawberrry,a_chest.glb,False,0.807700,98813.000000,0.000000,19000.000000,0.807718,False,False,,True,True,OK,OK
Strawberrry,a_coffee_maker.glb,False,0.800700,33866.000000,0.000000,6748.000000,0.800744,False,False,,True,True,OK,OK
Strawberrry,a_coffee_table.glb,False,0.842200,32948.000000,0.000000,5200.000000,0.842176,False,True,,True,True,OK,OK
Strawberrry,a_fish.glb,False,0.827800,31556.000000,0.000000,5434.000000,0.827798,False,False,,True,True,OK,OK
Strawberrry,a_fish_without_eyes.glb,False,0.809100,29881.000000,4.000000,5704.000000,0.808976,False,False,,True,True,OK,OK
Strawberrry,a_fox.glb,False,0.761800,31908.000000,0.000000,7599.000000,0.761847,False,False,,True,True,OK,OK
Strawberrry,a_friendly_car.glb,False,0.723800,34316.000000,0.000000,9478.000000,0.723802,False,False,,True,True,OK,OK
Strawberrry,a_green_pepper.glb,False,0.816100,31105.000000,0.000000,5720.000000,0.816107,False,False,,True,True,OK,OK
Strawberrry,a_half-full_pitcher_of_stout.glb,False,0.845100,30935.000000,0.000000,4792.000000,0.845095,False,False,,True,True,OK,OK
Strawberrry,a_hammer.glb,False,0.860500,31430.000000,0.000000,4384.000000,0.860515,False,False,,True,True,OK,OK
Strawberrry,a_handpalm.glb,False,0.843700,31603.000000,0.000000,4940.000000,0.843686,False,False,,True,True,OK,OK
Strawberrry,a_hat.glb,False,0.807400,30747.000000,0.000000,5922.000000,0.807396,False,False,,True,True,OK,OK
Strawberrry,a_horse_without_a_rider.glb,False,0.736400,101321.000000,0.000000,26704.000000,0.736442,False,False,,True,True,OK,OK
Strawberrry,a_house.glb,False,0.767500,99998.000000,0.000000,23254.000000,0.767455,False,False,,True,True,OK,OK
Strawberrry,a_house_with_no_windows.glb,False,0.767100,33888.000000,3.000000,7891.000000,0.767056,False,False,,True,True,OK,OK
Strawberrry,a_knight_holding_a_long_sword.glb,False,0.671600,35200.000000,0.000000,11558.000000,0.671648,False,False,,True,True,OK,OK
Strawberrry,a_koi_fish_flying_in_the_sky.glb,False,0.753700,32075.000000,0.000000,7900.000000,0.753702,False,False,,True,True,OK,OK
Strawberrry,a_large_blue_box.glb,False,0.459700,45018.000000,0.000000,24324.000000,0.459683,False,False,,True,True,OK,OK
Strawberrry,a_large_open_book.glb,False,0.835700,107505.000000,0.000000,17667.000000,0.835663,False,False,,True,True,OK,OK
Strawberrry,a_large_present_with_a_red_ribbon.glb,False,0.785800,107625.000000,0.000000,23049.000000,0.785840,False,False,,True,True,OK,OK
Strawberrry,a_large_stone_pedestal_without_a_statue_of_a_horse_on_it.glb,False,0.758500,35373.000000,0.000000,8544.000000,0.758460,False,False,,True,True,OK,OK
Strawberrry,a_light_shining_on_a_giraffe_in_a_street.glb,False,0.824200,91434.000000,0.000000,16074.000000,0.824201,False,False,,True,True,OK,OK
Strawberrry,a_long-island_ice_tea_cocktail.glb,False,0.844700,32624.000000,0.000000,5068.000000,0.844654,False,False,,True,True,OK,OK
Strawberrry,a_margarita.glb,False,0.846000,26883.000000,0.000000,4140.000000,0.845999,False,False,,True,True,OK,OK
Strawberrry,a_metallic_blue_sphere_to_the_left_of_a_brown_cardboard_box.glb,False,0.589100,39690.000000,0.000000,16308.000000,0.589116,False,False,,True,True,OK,OK
Strawberrry,a_milk_container_on_a_table.glb,False,0.932500,85711.000000,0.000000,5786.000000,0.932494,False,True,,True,True,OK,OK
Strawberrry,a_monarch_butterfly.glb,False,0.846800,97777.000000,0.000000,14978.000000,0.846815,False,False,,True,True,OK,OK
Strawberrry,a_mountain.glb,False,0.873100,30066.000000,0.000000,3816.000000,0.873079,False,False,,True,True,OK,OK
Strawberrry,a_nerdy_bear_wearing_glasses_and_a_bowtie.glb,False,0.831500,91874.000000,0.000000,15484.000000,0.831465,False,False,,True,True,OK,OK
Strawberrry,a_painting_of_an_ornate_treasure_chest_with_a_broad_sword_propped_up_against_it.glb,False,0.701200,38906.000000,0.000000,11626.000000,0.701177,False,False,,True,True,OK,OK
Strawberrry,a_pair_of_headphones_on_a_statue_of_a_horse.glb,False,0.732800,94794.000000,0.000000,25326.000000,0.732831,False,False,,True,True,OK,OK
Strawberrry,a_pickup_truck.glb,False,0.784100,95940.000000,0.000000,20718.000000,0.784053,False,False,,True,True,OK,OK
Strawberrry,a_pig_in_a_forest.glb,False,0.870100,88435.000000,0.000000,11486.000000,0.870119,False,False,,True,True,OK,OK
Strawberrry,a_plant.glb,False,0.723800,37156.000000,0.000000,10262.000000,0.723813,False,False,,True,True,OK,OK
Strawberrry,a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,False,0.794600,94319.000000,0.000000,19372.000000,0.794612,False,False,,True,True,OK,OK
Strawberrry,a_pumpkin.glb,False,0.852100,85662.000000,0.000000,12666.000000,0.852140,False,False,,True,True,OK,OK
Strawberrry,a_rabbit_with_white_fur_and_black-tipped_ears.glb,False,0.811400,94743.000000,0.000000,17868.000000,0.811406,False,False,,True,True,OK,OK
Strawberrry,a_red_sphere_on_top_of_a_yellow_box.glb,False,0.871800,32118.000000,0.000000,4116.000000,0.871848,False,True,,True,True,OK,OK
Strawberrry,a_red_sports_car_on_the_road.glb,False,0.881900,89534.000000,0.000000,10576.000000,0.881877,False,False,,True,True,OK,OK
Strawberrry,a_robot.glb,False,0.748600,96394.000000,0.000000,24230.000000,0.748636,False,False,,True,True,OK,OK
Strawberrry,a_shoe.glb,False,0.849000,95378.000000,0.000000,14398.000000,0.849043,False,False,,True,True,OK,OK
Strawberrry,a_small_house.glb,False,0.730700,39875.000000,0.000000,10738.000000,0.730708,False,False,,True,True,OK,OK
Strawberrry,a_snowy_owl_standing_in_a_grassy_field.glb,False,0.858500,91315.000000,0.000000,12920.000000,0.858512,False,False,,True,True,OK,OK
Strawberrry,a_store_front.glb,False,0.862700,34602.000000,0.000000,4752.000000,0.862667,False,True,,True,True,OK,OK
Strawberrry,a_sunken_submarine_at_the_bottom_of_the_ocean.glb,False,0.749100,98524.000000,0.000000,24722.000000,0.749076,False,False,,True,True,OK,OK
Strawberrry,a_sweatshirt.glb,False,0.711500,35149.000000,0.000000,10142.000000,0.711457,False,False,,True,True,OK,OK
Strawberrry,a_thumbnail_image_of_an_ice_cream_cone.glb,False,0.800200,29576.000000,0.000000,5908.000000,0.800243,False,False,,True,True,OK,OK
Strawberrry,a_trash_bin.glb,False,0.854100,33846.000000,0.000000,4938.000000,0.854104,False,False,,True,True,OK,OK
Strawberrry,a_wooden_post.glb,False,0.902600,30067.000000,0.000000,2930.000000,0.902551,False,True,,True,True,OK,OK
Strawberrry,an_abstract_painting_of_a_spaceship.glb,False,0.813000,93190.000000,0.000000,17426.000000,0.813006,False,False,,True,True,OK,OK
Strawberrry,an_aerial_view_of_the_Great_Pyramid.glb,False,0.829000,99682.000000,0.000000,17042.000000,0.829036,False,False,,True,True,OK,OK
Strawberrry,an_antique_chest.glb,False,0.813800,96618.000000,0.000000,17994.000000,0.813761,False,False,,True,True,OK,OK
Strawberrry,an_antique_chest_with_three_drawers.glb,False,0.807100,103531.000000,0.000000,19970.000000,0.807111,False,False,,True,True,OK,OK
Strawberrry,an_armchair.glb,False,0.863700,94861.000000,0.000000,12926.000000,0.863737,False,False,,True,True,OK,OK
Strawberrry,an_avocado.glb,False,0.838600,28953.000000,0.000000,4674.000000,0.838566,False,False,,True,True,OK,OK
Strawberrry,an_elephant.glb,False,0.843700,91043.000000,0.000000,14230.000000,0.843700,False,False,,True,True,OK,OK
Strawberrry,an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb,False,0.767700,34230.000000,0.000000,7950.000000,0.767748,False,False,,True,True,OK,OK
Strawberrry,an_illustration_of_a_teapot.glb,False,0.816600,28490.000000,0.000000,5224.000000,0.816637,False,False,,True,True,OK,OK
Strawberrry,an_orange.glb,False,0.881300,29631.000000,0.000000,3516.000000,0.881340,False,False,,True,True,OK,OK
Strawberrry,an_ornate_gold_harp.glb,False,0.747500,97096.000000,0.000000,24512.000000,0.747549,False,False,,True,True,OK,OK
Strawberrry,an_ostrich.glb,False,0.850500,87788.000000,0.000000,13126.000000,0.850481,False,False,,True,True,OK,OK
Strawberrry,an_owl_standing_on_a_wire.glb,False,0.834600,90335.000000,0.000000,14944.000000,0.834571,False,False,,True,True,OK,OK
Strawberrry,artificial_intelligence.glb,False,0.715900,100914.000000,0.000000,28668.000000,0.715917,False,False,,True,True,OK,OK
Strawberrry,beer.glb,False,0.874300,30049.000000,0.000000,3776.000000,0.874339,False,False,,True,True,OK,OK
Strawberrry,black_hi-top_sneakers.glb,False,0.675200,37350.000000,0.000000,12132.000000,0.675181,False,False,,True,True,OK,OK
Strawberrry,bond.glb,False,0.885600,31883.000000,0.000000,3646.000000,0.885644,False,False,,True,True,OK,OK
Strawberrry,chair.glb,False,0.843200,34443.000000,0.000000,5400.000000,0.843219,False,False,,True,True,OK,OK
Strawberrry,feeling.glb,False,0.809600,31353.000000,0.000000,5970.000000,0.809588,False,False,,True,True,OK,OK
Strawberrry,insight.glb,False,0.878600,30322.000000,0.000000,3680.000000,0.878636,False,True,,True,True,OK,OK
Strawberrry,life.glb,False,0.819900,32435.000000,0.000000,5842.000000,0.819886,False,False,,True,True,OK,OK
Strawberrry,metal.glb,False,0.592500,39241.000000,0.000000,15992.000000,0.592467,False,False,,True,True,OK,OK
Strawberrry,molecule.glb,False,0.807500,29630.000000,0.000000,5704.000000,0.807492,False,True,,True,True,OK,OK
TRELLIS,A_cartoon_house_with_red_roof.glb,False,0.735200,70431.000000,0.000000,18648.000000,0.735230,False,False,,True,True,OK,OK
TRELLIS,A_castle_made_of_cardboard.glb,False,0.738500,106633.000000,0.000000,27884.000000,0.738505,False,False,,True,True,OK,OK
TRELLIS,A_heart_made_of_wood.glb,False,0.821500,18077.000000,0.000000,3226.000000,0.821541,False,False,,True,True,OK,OK
TRELLIS,A_photo_of_a_Japanese_Porcelain_Imari_vase_on_the_ground_below_a_wooden_chair.glb,False,0.846900,31028.000000,0.000000,4750.000000,0.846912,False,False,,True,True,OK,OK
TRELLIS,A_photo_of_a_Ming_Dynasty_vase_on_a_leather_topped_table.glb,False,0.873700,39657.000000,0.000000,5010.000000,0.873667,False,False,,True,True,OK,OK
TRELLIS,A_photograph_of_a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,False,0.788200,56136.000000,0.000000,11892.000000,0.788157,False,False,,True,True,OK,OK
TRELLIS,A_rhino_beetle_this_size_of_a_tank_grapples_a_real_life_passenger_airplane_on_the_tarmac.glb,False,0.728100,43580.000000,0.000000,11848.000000,0.728132,False,False,,True,True,OK,OK
TRELLIS,Anubis_wearing_sunglasses_and_sitting_astride_a_hog_motorcyle.glb,False,0.669800,29206.000000,0.000000,9644.000000,0.669794,False,False,,True,True,OK,OK
TRELLIS,The_Oriental_Pearl.glb,False,0.773000,23953.000000,0.000000,5438.000000,0.772972,False,False,,True,True,OK,OK
TRELLIS,a_Christmas_tree.glb,False,0.615300,58743.000000,0.000000,22596.000000,0.615341,False,False,,True,True,OK,OK
TRELLIS,a_baby_penguin.glb,False,0.826800,22670.000000,0.000000,3928.000000,0.826731,False,False,,True,True,OK,OK
TRELLIS,a_baby_penguin_wearing_a_blue_hat.glb,False,0.744600,19239.000000,0.000000,4914.000000,0.744581,False,False,,True,True,OK,OK
TRELLIS,a_ball.glb,False,0.875700,14807.000000,0.000000,1840.000000,0.875734,False,True,,True,True,OK,OK
TRELLIS,a_bamboo_ladder.glb,False,0.722700,10762.000000,0.000000,2984.000000,0.722728,False,False,,True,True,OK,OK
TRELLIS,a_barred_owl_peeking_out_from_dense_tree_branches.glb,False,0.784300,31498.000000,0.000000,6794.000000,0.784304,False,False,,True,True,OK,OK
TRELLIS,a_bird.glb,False,0.772300,12538.000000,0.000000,2855.000000,0.772292,False,False,,True,True,OK,OK
TRELLIS,a_black_baseball_hat.glb,False,0.898800,37830.000000,0.000000,3828.000000,0.898810,False,True,,True,True,OK,OK
TRELLIS,a_black_t-shirt_with_the_peace_sign_on_it.glb,False,0.896700,51341.000000,0.000000,5302.000000,0.896730,False,False,,True,True,OK,OK
TRELLIS,a_bloody_mary_cocktail.glb,False,0.760000,24692.000000,0.000000,5926.000000,0.760003,False,False,,True,True,OK,OK
TRELLIS,a_blue_t-shirt_with_a_dinosaur_on_it.glb,False,0.897800,45599.000000,0.000000,4660.000000,0.897805,False,False,,True,True,OK,OK
TRELLIS,a_boat.glb,False,0.737700,30437.000000,0.000000,7984.000000,0.737688,False,False,,True,True,OK,OK
TRELLIS,a_bookshelf_with_ten_books_stacked_vertically.glb,False,0.749800,21195.000000,0.000000,5304.000000,0.749752,False,False,,True,True,OK,OK
TRELLIS,a_bowl.glb,False,0.925500,21435.000000,0.000000,1596.000000,0.925542,False,False,,True,True,OK,OK
TRELLIS,a_bundle_of_blue_and_yellow_flowers_in_a_vase.glb,False,0.591200,74175.000000,0.000000,30327.000000,0.591143,False,False,,True,True,OK,OK
TRELLIS,a_capybara_made_of_voxels_sitting_in_a_field.glb,False,0.758700,13699.000000,0.000000,3305.000000,0.758742,False,False,,True,True,OK,OK
TRELLIS,a_cardboard_spaceship.glb,False,0.718500,15739.000000,0.000000,4430.000000,0.718534,False,False,,True,True,OK,OK
TRELLIS,a_cat.glb,False,0.789100,18396.000000,0.000000,3879.000000,0.789139,False,False,,True,True,OK,OK
TRELLIS,a_cat_statue.glb,False,0.877600,6615.000000,0.000000,810.000000,0.877551,False,True,,True,True,OK,OK
TRELLIS,a_chest.glb,False,0.745100,39261.000000,0.000000,10008.000000,0.745091,False,False,,True,True,OK,OK
TRELLIS,a_coffee_maker.glb,False,0.849200,114483.000000,0.000000,17271.000000,0.849139,False,False,,True,True,OK,OK
TRELLIS,a_coffee_table.glb,False,0.814500,25210.000000,0.000000,4676.000000,0.814518,False,False,,True,True,OK,OK
TRELLIS,a_fish.glb,False,0.724300,7732.000000,0.000000,2132.000000,0.724263,False,False,,True,True,OK,OK
TRELLIS,a_fish_without_eyes.glb,False,0.776200,8901.000000,0.000000,1992.000000,0.776205,False,False,,True,True,OK,OK
TRELLIS,a_fox.glb,False,0.709800,22220.000000,0.000000,6448.000000,0.709811,False,False,,True,True,OK,OK
TRELLIS,a_friendly_car.glb,False,0.724100,25901.000000,0.000000,7147.000000,0.724065,False,False,,True,True,OK,OK
TRELLIS,a_green_pepper.glb,False,0.867200,11639.000000,0.000000,1546.000000,0.867171,False,False,,True,True,OK,OK
TRELLIS,a_half-full_pitcher_of_stout.glb,False,0.828100,26257.000000,0.000000,4514.000000,0.828084,False,False,,True,True,OK,OK
TRELLIS,a_hammer.glb,False,0.838800,4565.000000,0.000000,736.000000,0.838773,False,True,,True,True,OK,OK
TRELLIS,a_handpalm.glb,False,0.857900,14271.000000,0.000000,2028.000000,0.857894,False,True,,True,True,OK,OK
TRELLIS,a_hat.glb,False,0.895100,29406.000000,0.000000,3084.000000,0.895123,False,False,,True,True,OK,OK
TRELLIS,a_horse_without_a_rider.glb,False,0.727700,17694.000000,0.000000,4818.000000,0.727704,False,False,,True,True,OK,OK
TRELLIS,a_house.glb,False,0.754800,49884.000000,0.000000,12234.000000,0.754751,False,False,,True,True,OK,OK
TRELLIS,a_house_with_no_windows.glb,False,0.782500,28935.000000,0.000000,6294.000000,0.782478,False,False,,True,True,OK,OK
TRELLIS,a_knight_holding_a_long_sword.glb,False,0.715300,11428.000000,0.000000,3254.000000,0.715261,False,False,,True,True,OK,OK
TRELLIS,a_koi_fish_flying_in_the_sky.glb,False,0.720200,16578.000000,0.000000,4638.000000,0.720232,False,False,,True,True,OK,OK
TRELLIS,a_large_blue_box.glb,False,0.928800,92958.000000,0.000000,6618.000000,0.928807,False,False,,True,True,OK,OK
