model,filename,file_size_mb,load_success,error,watertight,manifold_edge_ratio,boundary_edge_ratio,nonmanifold_edge_ratio,connected_components,vertex_count,face_count,triangle_ratio,non_triangle_ratio,has_uv,uv_bbox_efficiency,uv_packed_area,has_texture,pbr_channel_count,texture_resolution,surface_area,bbox_diag,seconds
Meshy-6,an_elephant.glb,17.8246,True,,False,0.7957,0.2043,0.0,7051,208050,299708,1.0,0.0,True,1.0,0.4775,True,3,2048,7.864456,2.815408,0.834
Meshy-6,an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb,18.6199,True,,False,0.7709,0.2291,0.0,9427,216995,299063,1.0,0.0,True,0.9997,0.4533,True,3,2048,5.953357,2.534215,0.863
Meshy-6,an_illustration_of_a_teapot.glb,13.8888,True,,False,0.8796,0.1204,0.0,2390,180784,299266,1.0,0.0,True,0.9998,0.5899,True,3,2048,6.782056,2.744142,0.823
Meshy-6,an_orange.glb,14.3849,True,,False,0.8898,0.1102,0.0,1965,178141,299911,1.0,0.0,True,0.9998,0.6071,True,3,2048,11.307073,3.266159,0.832
Meshy-6,an_ornate_gold_harp.glb,19.1665,True,,False,0.7283,0.2717,0.0,10380,228743,296767,1.0,0.0,True,0.9997,0.3639,True,3,2048,3.976934,2.63591,0.835
Meshy-6,an_ostrich.glb,20.6257,True,,False,0.7264,0.2736,0.0,12662,233063,298741,1.0,0.0,True,0.9996,0.4002,True,3,2048,3.49124,2.404179,0.851
Meshy-6,an_owl_standing_on_a_wire.glb,18.3192,True,,False,0.7963,0.2037,0.0,7189,207971,299630,1.0,0.0,True,0.9999,0.4839,True,3,2048,6.719798,2.644822,0.833
Meshy-6,artificial_intelligence.glb,24.7442,True,,False,0.568,0.432,0.0,27944,298032,295744,1.0,0.0,True,0.9997,0.2559,True,3,2048,16.068619,2.734819,0.897
Meshy-6,beer.glb,13.4063,True,,False,0.9166,0.0834,0.0,983,170429,299759,1.0,0.0,True,0.9998,0.6465,True,3,2048,7.599795,2.654766,0.828
Meshy-6,black_hi-top_sneakers.glb,20.0514,True,,False,0.7278,0.2722,0.0,10972,230325,297900,1.0,0.0,True,0.9993,0.4183,True,3,2048,19.887503,2.902208,0.871
Meshy-6,bond.glb,14.8271,True,,False,0.853,0.147,0.0,3541,188805,299319,1.0,0.0,True,0.9996,0.5652,True,3,2048,23.276926,3.45827,0.829
Meshy-6,chair.glb,14.7306,True,,False,0.8728,0.1272,0.0,2250,180914,296852,1.0,0.0,True,0.9998,0.6137,True,3,2048,4.067563,2.418128,0.817
Meshy-6,feeling.glb,12.6936,True,,False,0.8904,0.1096,0.0,2003,176657,297561,1.0,0.0,True,0.9993,0.6047,True,3,2048,3.257434,2.171574,0.815
Meshy-6,insight.glb,14.197,True,,False,0.8682,0.1318,0.0,3840,184009,297397,1.0,0.0,True,0.9999,0.6018,True,3,2048,7.833544,2.775418,0.829
Meshy-6,life.glb,16.4264,True,,False,0.8328,0.1672,0.0,5107,195930,299654,1.0,0.0,True,1.0,0.5101,True,3,2048,8.787153,2.89064,0.858
Meshy-6,metal.glb,19.6013,True,,False,0.6845,0.3155,0.0,13386,243931,295225,1.0,0.0,True,0.9999,0.384,True,3,2048,36.87024,3.351929,0.845
Meshy-6,molecule.glb,13.6257,True,,False,0.8839,0.1161,0.0,2335,179959,299821,1.0,0.0,True,1.0,0.6041,True,3,2048,9.382621,3.381307,0.835
Real3D,A_cartoon_house_with_red_roof.glb,5.809,True,,False,0.9966,0.0034,0.0,33,152514,304164,1.0,0.0,False,nan,nan,False,0,0,5.002947,2.233147,0.732
Real3D,A_castle_made_of_cardboard.glb,7.1104,True,,False,0.9975,0.0025,0.0,68,186571,372470,1.0,0.0,False,nan,nan,False,0,0,6.187178,1.996043,0.883
Real3D,A_heart_made_of_wood.glb,5.8892,True,,False,0.9976,0.0024,0.0,36,154530,308479,1.0,0.0,False,nan,nan,False,0,0,4.814442,2.182984,0.755
Real3D,A_photo_of_a_Japanese_Porcelain_Imari_vase_on_the_ground_below_a_wooden_chair.glb,4.4341,True,,False,0.9979,0.0021,0.0,11,116317,232280,1.0,0.0,False,nan,nan,False,0,0,3.713709,1.947931,0.578
Real3D,A_photo_of_a_Ming_Dynasty_vase_on_a_leather_topped_table.glb,4.2441,True,,False,0.9976,0.0024,0.0,10,111352,222301,1.0,0.0,False,nan,nan,False,0,0,3.62599,2.05747,0.559
Real3D,A_photograph_of_a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,3.0329,True,,False,0.9978,0.0022,0.0,6,79562,158851,1.0,0.0,False,nan,nan,False,0,0,2.48644,1.813069,0.393
Real3D,A_rhino_beetle_this_size_of_a_tank_grapples_a_real_life_passenger_airplane_on_the_tarmac.glb,3.8466,True,,False,0.997,0.003,0.0,34,100931,201462,1.0,0.0,False,nan,nan,False,0,0,3.133281,2.084239,0.5
Real3D,Anubis_wearing_sunglasses_and_sitting_astride_a_hog_motorcyle.glb,3.0607,True,,False,0.997,0.003,0.0,20,80291,160305,1.0,0.0,False,nan,nan,False,0,0,2.531433,1.863948,0.395
Real3D,The_Oriental_Pearl.glb,5.8784,True,,False,0.9972,0.0028,0.0,15,154226,307943,1.0,0.0,False,nan,nan,False,0,0,4.927282,2.221081,0.776
Real3D,a_Christmas_tree.glb,3.2285,True,,False,0.9962,0.0038,0.0,77,84779,168984,1.0,0.0,False,nan,nan,False,0,0,2.652989,1.647279,0.423
Real3D,a_baby_penguin.glb,3.3566,True,,False,0.998,0.0019,0.0,9,88044,175823,1.0,0.0,False,nan,nan,False,0,0,2.798169,1.775009,0.442
Real3D,a_baby_penguin_wearing_a_blue_hat.glb,2.7827,True,,False,0.9983,0.0017,0.0,1,72975,145767,1.0,0.0,False,nan,nan,False,0,0,2.276899,1.673878,0.356
Real3D,a_ball.glb,6.6848,True,,False,0.9978,0.0022,0.0,1,175383,350196,1.0,0.0,False,nan,nan,False,0,0,5.447156,2.273125,0.861
Real3D,a_bamboo_ladder.glb,1.3234,True,,False,0.9979,0.0021,0.0,1,34683,69313,1.0,0.0,False,nan,nan,False,0,0,1.157981,1.600667,0.181
Real3D,a_barred_owl_peeking_out_from_dense_tree_branches.glb,4.117,True,,False,0.9977,0.0023,0.0,25,108024,215631,1.0,0.0,False,nan,nan,False,0,0,3.389124,1.765526,0.524
Real3D,a_bird.glb,2.3641,True,,False,0.9976,0.0024,0.0,9,62019,123798,1.0,0.0,False,nan,nan,False,0,0,1.933328,1.771553,0.311
Real3D,a_black_baseball_hat.glb,4.6903,True,,False,0.9982,0.0018,0.0,5,123030,245723,1.0,0.0,False,nan,nan,False,0,0,3.999334,2.06408,0.611
Real3D,a_black_t-shirt_with_the_peace_sign_on_it.glb,4.1667,True,,False,0.9975,0.0025,0.0,2,109326,218237,1.0,0.0,False,nan,nan,False,0,0,3.574932,1.994064,0.538
Real3D,a_bloody_mary_cocktail.glb,2.6901,True,,False,0.998,0.002,0.0,34,70576,140877,1.0,0.0,False,nan,nan,False,0,0,2.284046,1.692804,0.34
Real3D,a_blue_t-shirt_with_a_dinosaur_on_it.glb,3.8418,True,,False,0.9982,0.0018,0.0,2,100769,201258,1.0,0.0,False,nan,nan,False,0,0,3.328343,1.936001,0.486
Real3D,a_boat.glb,3.0029,True,,False,0.9975,0.0025,0.0,13,78768,157287,1.0,0.0,False,nan,nan,False,0,0,2.590194,1.840956,0.383
Real3D,a_bookshelf_with_ten_books_stacked_vertically.glb,2.9266,True,,False,0.9978,0.0022,0.0,1,76769,153284,1.0,0.0,False,nan,nan,False,0,0,2.561636,1.60502,0.365
Real3D,a_bowl.glb,5.071,True,,False,0.998,0.002,0.0,1,133029,265656,1.0,0.0,False,nan,nan,False,0,0,4.25947,2.006321,0.658
Real3D,a_bundle_of_blue_and_yellow_flowers_in_a_vase.glb,6.891,True,,False,0.9964,0.0036,0.0,147,180904,360854,1.0,0.0,False,nan,nan,False,0,0,5.606828,2.074287,0.9
Real3D,a_capybara_made_of_voxels_sitting_in_a_field.glb,4.3313,True,,False,0.9978,0.0022,0.0,18,113633,226881,1.0,0.0,False,nan,nan,False,0,0,3.533965,2.102821,0.57
Real3D,a_cardboard_spaceship.glb,3.8028,True,,False,0.9973,0.0027,0.0,6,99790,199158,1.0,0.0,False,nan,nan,False,0,0,3.129128,2.004185,0.484
Real3D,a_cat.glb,3.4113,True,,False,0.9975,0.0025,0.0,17,89497,178666,1.0,0.0,False,nan,nan,False,0,0,2.81628,1.778154,0.446
Real3D,a_cat_statue.glb,3.1824,True,,False,0.9985,0.0014,0.0,5,83453,166727,1.0,0.0,False,nan,nan,False,0,0,2.588628,1.901464,0.41
Real3D,a_chest.glb,5.2771,True,,False,0.9976,0.0024,0.0,6,138452,276434,1.0,0.0,False,nan,nan,False,0,0,4.553032,2.162903,0.69
Real3D,a_coffee_maker.glb,3.9933,True,,False,0.9979,0.0021,0.0,10,104761,209170,1.0,0.0,False,nan,nan,False,0,0,3.676082,1.677729,0.505
Real3D,a_coffee_table.glb,3.7709,True,,False,0.9979,0.0021,0.0,1,98923,197524,1.0,0.0,False,nan,nan,False,0,0,3.274931,2.15379,0.475
Real3D,a_fish.glb,1.7387,True,,False,0.9975,0.0025,0.0,6,45608,91031,1.0,0.0,False,nan,nan,False,0,0,1.500447,1.711676,0.23
Real3D,a_fish_without_eyes.glb,3.1475,True,,False,0.9979,0.0021,0.0,14,82568,164854,1.0,0.0,False,nan,nan,False,0,0,2.583873,2.027164,0.403
Real3D,a_fox.glb,3.398,True,,False,0.9979,0.0021,0.0,21,89147,177974,1.0,0.0,False,nan,nan,False,0,0,2.808051,1.897383,0.44
Real3D,a_friendly_car.glb,5.119,True,,False,0.9975,0.0025,0.0,15,134330,268114,1.0,0.0,False,nan,nan,False,0,0,4.290598,2.230804,0.668
Real3D,a_green_pepper.glb,3.1202,True,,False,0.9983,0.0017,0.0,10,81834,163454,1.0,0.0,False,nan,nan,False,0,0,2.594929,1.716298,0.407
Real3D,a_half-full_pitcher_of_stout.glb,3.4231,True,,False,0.9985,0.0015,0.0,3,89771,179336,1.0,0.0,False,nan,nan,False,0,0,3.061787,1.742772,0.448
Real3D,a_hammer.glb,1.4239,True,,False,0.9978,0.0022,0.0,3,37339,74553,1.0,0.0,False,nan,nan,False,0,0,1.212051,1.855348,0.183
Real3D,a_handpalm.glb,2.4237,True,,False,0.998,0.002,0.0,1,63569,126944,1.0,0.0,False,nan,nan,False,0,0,2.097694,1.782631,0.324
Real3D,a_hat.glb,4.4718,True,,False,0.9975,0.0025,0.0,1,117334,234225,1.0,0.0,False,nan,nan,False,0,0,3.790946,2.040461,0.568
Real3D,a_horse_without_a_rider.glb,3.1724,True,,False,0.998,0.002,0.0,8,83211,166173,1.0,0.0,False,nan,nan,False,0,0,2.612577,1.995203,0.422
Real3D,a_house.glb,5.0457,True,,False,0.9966,0.0034,0.0,9,132432,264238,1.0,0.0,False,nan,nan,False,0,0,4.385661,2.146182,0.645
Real3D,a_house_with_no_windows.glb,4.8277,True,,False,0.9978,0.0022,0.0,1,126653,252891,1.0,0.0,False,nan,nan,False,0,0,4.115347,2.087208,0.633
Real3D,a_knight_holding_a_long_sword.glb,1.3694,True,,False,0.9978,0.0022,0.0,6,35907,71702,1.0,0.0,False,nan,nan,False,0,0,1.151329,1.522556,0.182
Real3D,a_koi_fish_flying_in_the_sky.glb,2.4861,True,,False,0.9973,0.0027,0.0,22,65231,130180,1.0,0.0,False,nan,nan,False,0,0,2.078716,1.9557,0.325
Real3D,a_large_blue_box.glb,5.3315,True,,False,0.9978,0.0022,0.0,1,139880,279284,1.0,0.0,False,nan,nan,False,0,0,4.213151,2.312084,0.714
Real3D,a_large_open_book.glb,3.7909,True,,False,0.9973,0.0027,0.0,7,99470,198544,1.0,0.0,False,nan,nan,False,0,0,3.032857,1.987951,0.484
Real3D,a_large_present_with_a_red_ribbon.glb,6.455,True,,False,0.9981,0.0019,0.0,39,169343,338169,1.0,0.0,False,nan,nan,False,0,0,5.382102,2.204126,0.849
Real3D,a_large_stone_pedestal_without_a_statue_of_a_horse_on_it.glb,1.9627,True,,False,0.9974,0.0026,0.0,5,51483,102777,1.0,0.0,False,nan,nan,False,0,0,1.683959,1.542439,0.253
Real3D,a_light_shining_on_a_giraffe_in_a_street.glb,1.255,True,,False,0.9976,0.0024,0.0,8,32912,65695,1.0,0.0,False,nan,nan,False,0,0,1.035273,1.52213,0.172
Real3D,a_long-island_ice_tea_cocktail.glb,2.4763,True,,False,0.9979,0.0021,0.0,24,64963,129676,1.0,0.0,False,nan,nan,False,0,0,2.158082,1.612626,0.32
Real3D,a_margarita.glb,2.5498,True,,False,0.998,0.002,0.0,5,66871,133554,1.0,0.0,False,nan,nan,False,0,0,2.171846,1.755313,0.327
Real3D,a_metallic_blue_sphere_to_the_left_of_a_brown_cardboard_box.glb,5.7779,True,,False,0.9978,0.0022,0.0,13,151589,302674,1.0,0.0,False,nan,nan,False,0,0,4.792018,2.300314,0.754
Real3D,a_milk_container_on_a_table.glb,2.6308,True,,False,0.9982,0.0018,0.0,5,68994,137804,1.0,0.0,False,nan,nan,False,0,0,2.326438,1.565554,0.34
Real3D,a_monarch_butterfly.glb,2.8699,True,,False,0.9958,0.0042,0.0,42,75329,150250,1.0,0.0,False,nan,nan,False,0,0,2.329691,1.756748,0.365
Real3D,a_mountain.glb,3.8403,True,,False,0.9969,0.0031,0.0,7,100791,201098,1.0,0.0,False,nan,nan,False,0,0,3.139258,1.960496,0.484
Real3D,a_nerdy_bear_wearing_glasses_and_a_bowtie.glb,4.4103,True,,False,0.9977,0.0023,0.0,6,115711,231015,1.0,0.0,False,nan,nan,False,0,0,3.733993,1.922604,0.552
Real3D,a_painting_of_an_ornate_treasure_chest_with_a_broad_sword_propped_up_against_it.glb,5.195,True,,False,0.9968,0.0032,0.0,74,136391,272009,1.0,0.0,False,nan,nan,False,0,0,4.307024,2.047202,0.668
Real3D,a_pair_of_headphones_on_a_statue_of_a_horse.glb,6.0989,True,,False,0.9974,0.0026,0.0,36,160051,319442,1.0,0.0,False,nan,nan,False,0,0,4.983199,2.115634,0.806
Real3D,a_pickup_truck.glb,4.839,True,,False,0.9972,0.0027,0.0,51,126970,253458,1.0,0.0,False,nan,nan,False,0,0,4.069322,2.01736,0.611
Real3D,a_pig_in_a_forest.glb,4.283,True,,False,0.9978,0.0022,0.0,5,112363,224349,1.0,0.0,False,nan,nan,False,0,0,3.501289,2.137428,0.53
Real3D,a_plant.glb,2.21,True,,False,0.9969,0.0031,0.0,31,57977,115721,1.0,0.0,False,nan,nan,False,0,0,1.908364,1.770746,0.264
Real3D,a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,4.0276,True,,False,0.9972,0.0028,0.0,11,105687,210937,1.0,0.0,False,nan,nan,False,0,0,3.359583,1.877535,0.503
Real3D,a_pumpkin.glb,6.2999,True,,False,0.9976,0.0024,0.0,34,165337,329958,1.0,0.0,False,nan,nan,False,0,0,5.182707,2.244543,0.795
Real3D,a_rabbit_with_white_fur_and_black-tipped_ears.glb,3.3741,True,,False,0.9979,0.002,0.0,14,88502,176745,1.0,0.0,False,nan,nan,False,0,0,2.794595,1.891452,0.418
Real3D,a_red_sphere_on_top_of_a_yellow_box.glb,4.2648,True,,False,0.9978,0.0022,0.0,1,111885,223401,1.0,0.0,False,nan,nan,False,0,0,3.58379,1.961895,0.557
Real3D,a_red_sports_car_on_the_road.glb,4.1888,True,,False,0.9971,0.0029,0.0,46,109942,219347,1.0,0.0,False,nan,nan,False,0,0,3.575377,2.040823,0.54
Real3D,a_robot.glb,2.487,True,,False,0.9973,0.0027,0.0,24,65245,130239,1.0,0.0,False,nan,nan,False,0,0,2.055654,1.707626,0.309
Real3D,a_shoe.glb,4.169,True,,False,0.9974,0.0026,0.0,5,109388,218354,1.0,0.0,False,nan,nan,False,0,0,3.525269,2.053726,0.518
Real3D,a_small_house.glb,5.2113,True,,False,0.9962,0.0038,0.0,17,136820,272859,1.0,0.0,False,nan,nan,False,0,0,4.547532,2.175405,0.662
Real3D,a_snowy_owl_standing_in_a_grassy_field.glb,3.6112,True,,False,0.9977,0.0023,0.0,10,94741,189146,1.0,0.0,False,nan,nan,False,0,0,2.925942,1.79034,0.452
Real3D,a_store_front.glb,4.6291,True,,False,0.9969,0.0031,0.0,17,121488,242424,1.0,0.0,False,nan,nan,False,0,0,4.29419,1.891749,0.61
Real3D,a_sunken_submarine_at_the_bottom_of_the_ocean.glb,4.0653,True,,False,0.997,0.003,0.0,42,106688,212892,1.0,0.0,False,nan,nan,False,0,0,3.358406,2.19147,0.521
Real3D,a_sweatshirt.glb,4.4205,True,,False,0.9981,0.0019,0.0,5,115955,231575,1.0,0.0,False,nan,nan,False,0,0,3.919748,1.926484,0.562
Real3D,a_thumbnail_image_of_an_ice_cream_cone.glb,1.6692,True,,False,0.9978,0.0022,0.0,1,43775,87404,1.0,0.0,False,nan,nan,False,0,0,1.350646,1.543095,0.218
Real3D,a_trash_bin.glb,4.495,True,,False,0.9979,0.0021,0.0,1,117917,235472,1.0,0.0,False,nan,nan,False,0,0,3.713845,2.03731,0.585
Real3D,a_wooden_post.glb,0.7179,True,,False,0.9982,0.0018,0.0,1,18809,37564,1.0,0.0,False,nan,nan,False,0,0,0.682187,1.424081,0.083
Real3D,an_abstract_painting_of_a_spaceship.glb,5.8586,True,,False,0.9973,0.0027,0.0,46,153767,306820,1.0,0.0,False,nan,nan,False,0,0,4.759112,2.255793,0.782
Real3D,an_aerial_view_of_the_Great_Pyramid.glb,3.778,True,,False,0.998,0.002,0.0,3,99104,197902,1.0,0.0,False,nan,nan,False,0,0,3.040018,2.029775,0.481
Real3D,an_antique_chest.glb,6.1087,True,,False,0.9977,0.0023,0.0,19,160275,320001,1.0,0.0,False,nan,nan,False,0,0,4.93842,2.297737,0.803
Real3D,an_antique_chest_with_three_drawers.glb,5.4301,True,,False,0.9975,0.0025,0.0,12,142486,284422,1.0,0.0,False,nan,nan,False,0,0,4.602383,2.178904,0.714
Real3D,an_armchair.glb,5.3545,True,,False,0.9979,0.0021,0.0,4,140475,280498,1.0,0.0,False,nan,nan,False,0,0,4.672888,2.209567,0.7
Real3D,an_avocado.glb,2.6162,True,,False,0.9977,0.0023,0.0,2,68620,137025,1.0,0.0,False,nan,nan,False,0,0,2.127332,1.693131,0.329
Real3D,an_elephant.glb,5.2768,True,,False,0.998,0.002,0.0,19,138432,276430,1.0,0.0,False,nan,nan,False,0,0,4.443301,2.199781,0.664
Real3D,an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb,2.9966,True,,False,0.9984,0.0016,0.0,1,78584,156984,1.0,0.0,False,nan,nan,False,0,0,2.450175,1.739202,0.375
Real3D,an_illustration_of_a_teapot.glb,3.2847,True,,False,0.9979,0.0021,0.0,10,86159,172060,1.0,0.0,False,nan,nan,False,0,0,2.794634,1.840198,0.427
Real3D,an_orange.glb,5.892,True,,False,0.9979,0.0021,0.0,9,154580,308661,1.0,0.0,False,nan,nan,False,0,0,4.807473,2.175025,0.737
Real3D,an_ornate_gold_harp.glb,1.567,True,,False,0.9969,0.0031,0.0,9,41104,82032,1.0,0.0,False,nan,nan,False,0,0,1.312216,1.596195,0.2
Real3D,an_ostrich.glb,2.3367,True,,False,0.9978,0.0022,0.0,19,61304,122357,1.0,0.0,False,nan,nan,False,0,0,1.94038,1.656144,0.297
Real3D,an_owl_standing_on_a_wire.glb,3.2581,True,,False,0.9979,0.0021,0.0,9,85460,170665,1.0,0.0,False,nan,nan,False,0,0,2.665981,1.68816,0.408
Real3D,artificial_intelligence.glb,3.9238,True,,False,0.9975,0.0025,0.0,15,102957,205508,1.0,0.0,False,nan,nan,False,0,0,3.23389,1.833585,0.496
Real3D,beer.glb,3.3736,True,,False,0.9982,0.0018,0.0,2,88482,176726,1.0,0.0,False,nan,nan,False,0,0,3.007101,1.687495,0.445
Real3D,black_hi-top_sneakers.glb,5.2537,True,,False,0.9972,0.0028,0.0,8,137869,275167,1.0,0.0,False,nan,nan,False,0,0,4.464796,2.188226,0.666
Real3D,bond.glb,6.6188,True,,False,0.9976,0.0024,0.0,6,173667,346721,1.0,0.0,False,nan,nan,False,0,0,5.150766,2.407464,0.855
Real3D,chair.glb,1.8561,True,,False,0.9981,0.0019,0.0,3,48666,97211,1.0,0.0,False,nan,nan,False,0,0,1.639596,1.699094,0.243
Real3D,feeling.glb,1.7796,True,,False,0.9979,0.0021,0.0,1,46663,93203,1.0,0.0,False,nan,nan,False,0,0,1.506957,1.467736,0.232
Real3D,insight.glb,4.1503,True,,False,0.9977,0.0023,0.0,13,108889,217387,1.0,0.0,False,nan,nan,False,0,0,3.444951,1.850374,0.514
Real3D,life.glb,4.0114,True,,False,0.9979,0.0021,0.0,19,105243,210111,1.0,0.0,False,nan,nan,False,0,0,3.314632,1.863541,0.522
Real3D,metal.glb,6.4766,True,,False,0.9978,0.0022,0.0,12,169933,339268,1.0,0.0,False,nan,nan,False,0,0,5.25481,2.262714,0.827
Real3D,molecule.glb,4.2912,True,,False,0.9981,0.0019,0.0,14,112560,224802,1.0,0.0,False,nan,nan,False,0,0,3.515266,2.07403,0.546
SF3D,A_cartoon_house_with_red_roof.glb,1.5382,True,,False,0.8615,0.1385,0.0,701,25097,40108,1.0,0.0,True,0.977,0.2965,True,2,1024,2.341617,1.506351,0.109
SF3D,A_castle_made_of_cardboard.glb,1.491,True,,False,0.7185,0.2815,0.0,2831,26876,32572,1.0,0.0,True,0.9801,0.2379,True,2,1024,1.915352,1.316699,0.096
SF3D,A_heart_made_of_wood.glb,1.1633,True,,False,0.9661,0.0339,0.0,19,18724,35588,1.0,0.0,True,0.8283,0.3658,True,2,1024,2.133122,1.525307,0.136
SF3D,A_photo_of_a_Japanese_Porcelain_Imari_vase_on_the_ground_below_a_wooden_chair.glb,1.1443,True,,False,0.8509,0.1491,0.0,374,17784,28196,1.0,0.0,True,0.9801,0.2742,True,2,1024,1.672243,1.288816,0.093
SF3D,A_photo_of_a_Ming_Dynasty_vase_on_a_leather_topped_table.glb,1.0491,True,,False,0.867,0.133,0.0,634,16499,26236,1.0,0.0,True,0.9733,0.1997,True,2,1024,1.541942,1.373307,0.086
SF3D,A_photograph_of_a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,0.7465,True,,False,0.8642,0.1358,0.0,182,11067,18004,1.0,0.0,True,0.9776,0.2375,True,2,1024,1.046162,1.175227,0.063
SF3D,A_rhino_beetle_this_size_of_a_tank_grapples_a_real_life_passenger_airplane_on_the_tarmac.glb,0.985,True,,False,0.8417,0.1583,0.0,447,15982,25040,1.0,0.0,True,0.9784,0.164,True,2,1024,1.429173,1.409626,0.093
SF3D,Anubis_wearing_sunglasses_and_sitting_astride_a_hog_motorcyle.glb,0.945,True,,False,0.8162,0.1838,0.0,386,14240,21464,1.0,0.0,True,0.9783,0.2565,True,2,1024,1.246437,1.279241,0.062
SF3D,The_Oriental_Pearl.glb,1.2671,True,,False,0.855,0.145,0.0,485,20258,32252,1.0,0.0,True,0.966,0.2576,True,2,1024,1.876657,1.421857,0.108
SF3D,a_Christmas_tree.glb,0.9402,True,,False,0.758,0.242,0.0,959,14114,18964,1.0,0.0,True,0.977,0.2423,True,2,1024,1.063865,1.137957,0.067
SF3D,a_baby_penguin.glb,0.9186,True,,False,0.8872,0.1128,0.0,288,13670,22772,1.0,0.0,True,0.9618,0.255,True,2,1024,1.339537,1.220005,0.073
SF3D,a_baby_penguin_wearing_a_blue_hat.glb,0.7435,True,,False,0.8675,0.1325,0.0,178,10824,17648,1.0,0.0,True,0.9801,0.2471,True,2,1024,1.029721,1.135859,0.058
SF3D,a_ball.glb,0.7599,True,,False,0.9594,0.0406,0.0,64,12686,23848,1.0,0.0,True,0.8332,0.1701,True,2,1024,1.410652,1.324387,0.079
SF3D,a_bamboo_ladder.glb,0.7793,True,,False,0.6506,0.3494,0.0,746,10704,12300,1.0,0.0,True,0.9801,0.1446,True,2,1024,0.572498,1.141888,0.051
SF3D,a_barred_owl_peeking_out_from_dense_tree_branches.glb,1.4067,True,,False,0.7252,0.2748,0.0,3205,24672,29360,1.0,0.0,True,0.9801,0.3356,True,2,1024,1.77731,1.193459,0.101
SF3D,a_bird.glb,0.6277,True,,False,0.8735,0.1265,0.0,186,9193,15068,1.0,0.0,True,0.9801,0.1939,True,2,1024,0.841035,1.159877,0.052
SF3D,a_black_baseball_hat.glb,1.0822,True,,False,0.9266,0.0734,0.0,109,18581,33340,1.0,0.0,True,0.8241,0.2748,True,2,1024,1.978456,1.42445,0.095
SF3D,a_black_t-shirt_with_the_peace_sign_on_it.glb,0.9601,True,,False,0.9424,0.0576,0.0,46,16081,29504,1.0,0.0,True,0.8621,0.2472,True,2,1024,1.751459,1.378184,0.098
SF3D,a_bloody_mary_cocktail.glb,0.8074,True,,False,0.8366,0.1634,0.0,375,11722,18092,1.0,0.0,True,0.9801,0.2537,True,2,1024,1.040204,1.163575,0.083
SF3D,a_blue_t-shirt_with_a_dinosaur_on_it.glb,0.9136,True,,False,0.9316,0.0684,0.0,69,15052,27176,1.0,0.0,True,0.92,0.2283,True,2,1024,1.622352,1.333276,0.081
SF3D,a_boat.glb,1.0756,True,,False,0.8174,0.1826,0.0,652,16770,25152,1.0,0.0,True,0.9652,0.2273,True,2,1024,1.424556,1.308142,0.081
SF3D,a_bookshelf_with_ten_books_stacked_vertically.glb,0.9495,True,,False,0.86,0.14,0.0,753,13800,21504,1.0,0.0,True,0.9431,0.3993,True,2,1024,1.241611,1.083792,0.068
SF3D,a_bowl.glb,1.0625,True,,False,0.9403,0.0597,0.0,43,18055,33044,1.0,0.0,True,0.8598,0.3128,True,2,1024,1.959875,1.370288,0.098
SF3D,a_bundle_of_blue_and_yellow_flowers_in_a_vase.glb,1.5587,True,,False,0.6613,0.3387,0.0,2847,27740,31452,1.0,0.0,True,0.9801,0.2357,True,2,1024,1.804692,1.41445,0.098
SF3D,a_capybara_made_of_voxels_sitting_in_a_field.glb,0.8758,True,,False,0.881,0.119,0.0,163,14098,23556,1.0,0.0,True,0.9801,0.2073,True,2,1024,1.384554,1.279142,0.081
SF3D,a_cardboard_spaceship.glb,0.8888,True,,False,0.9174,0.0826,0.0,109,14324,25248,1.0,0.0,True,0.9605,0.2243,True,2,1024,1.47089,1.329173,0.08
SF3D,a_cat.glb,0.5647,True,,False,0.895,0.105,0.0,69,8300,14172,1.0,0.0,True,0.9801,0.1734,True,2,1024,0.804531,1.114986,0.051
SF3D,a_cat_statue.glb,0.595,True,,False,0.9082,0.0918,0.0,38,8873,15460,1.0,0.0,True,0.9801,0.2367,True,2,1024,0.885655,1.184951,0.063
SF3D,a_chest.glb,1.1903,True,,False,0.9501,0.0499,0.0,84,19708,36560,1.0,0.0,True,0.9801,0.3161,True,2,1024,2.189262,1.471711,0.109
SF3D,a_coffee_maker.glb,0.8777,True,,False,0.9467,0.0533,0.0,50,14375,26572,1.0,0.0,True,0.8622,0.27,True,2,1024,1.59075,1.13727,0.086
SF3D,a_coffee_table.glb,0.9295,True,,False,0.8913,0.1087,0.0,110,15482,26300,1.0,0.0,True,0.9796,0.2083,True,2,1024,1.486914,1.472228,0.094
SF3D,a_fish.glb,0.5038,True,,False,0.8622,0.1378,0.0,208,7173,11564,1.0,0.0,True,0.9786,0.1237,True,2,1024,0.635598,1.110609,0.05
SF3D,a_fish_without_eyes.glb,0.7648,True,,False,0.8668,0.1332,0.0,198,11789,19240,1.0,0.0,True,0.9801,0.1564,True,2,1024,1.089702,1.28648,0.064
SF3D,a_fox.glb,0.6417,True,,False,0.8828,0.1172,0.0,108,9691,16220,1.0,0.0,True,0.978,0.156,True,2,1024,0.936977,1.16595,0.043
